,Empresa,Data Emissão,Data Competência,Número Nota Fiscal,Série,CNPJ Prestador,Código Serviço Municipal,Filial,Tipo Tributação,Benefício Fiscal,Tipo NF,Optante Simples,Fornecedor,Valor Serviço,Valor Dedução,Aliquota ISS,ISS Retido,Analise ISS,Município Prestador,INSS Retido 11%,IRRF (1708),IRRF (8045),PCC (5952),PIS (5979),COFINS (5960),Líquido,Comentario,Cei,filial_formatada,Município,check_filial_prest_mun
2530,Segmedic,2021-09-13,,88,,33548284000104,40101,01.475.178/0001-51,,,,S,SRM SERVICOS MEDICOS EIRELI,6047.25,,0.0,0.0,Regra Encontrada: SIM | Cód: 04.01.01 | Cód.LC: 4.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Nova Iguaçu,Rio de Janeiro,0.0,0.0,0,0.0,0,0,6047.25,SERVIÇO MEDICO | medicina,,01475178000151,,False
2531,TimeNow,2021-09-13,,18620,,36997283000135,802,01.208.413/0001-29,,,,S,AVAPRO - AMBIENTE VIRTUAL DE APRENDIZAGEM PROFISSIONAL LTDA,149.9,,0.0,0.0,Regra Encontrada: SIM | Cód: 0802 | Cód.LC: 8.02 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Itajaí | Cidade Prestação: Vitória,Itajaí,16.49,0.0,0,0.0,0,0,133.41,"TREINAMENTO FORNECEIDO POR INBRAP - CURSO TRABALHO EM ALTURA | Instrução, treinamento, orientação pedagógica e educacional, avaliação de conhecimentos de qualquer natureza",,01208413000129,,False
2532,Grupo Rtsc,2021-09-13,,89,,36062663000188,1406,34.338.621/0001-00,,,,S,PAULISTA SERVICE TERCEIRIZACAO DE SERVICOS EIRELI,15090.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 1406 | Cód.LC: 7.10 | Buscar ISS Munic. Prestação: SIM | Analisar CEPOM: SIM | Analisar ISS LC: SIM | Cidade Prestador: São Paulo | Cidade Prestação: São Paulo,São Paulo,1659.9,0.0,0,0.0,0,0,13430.1,"Prestação de Serviços na área de recepção , limpeza e copeira . Valor R $ 15.090,00 REF . Mês de Setembro INSS R $ 1.659,90 ISS R $ 301 , 80 Total de Impostos Estimados Sobre NFE 13,33 Vencimento 05/10/2021 | Limpeza, manutenção e conservação de vias e logradouros públicos, imóveis, chaminés, piscinas, parques, jardins e congêneres",,34338621000100,São Paulo,True
2533,Segmedic,2021-09-13,,202117,,35225566000104,403,01.475.178/0001-51,,,,S,ALEXANDRO FEITOSA MESQUITA EIRELI,10875.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 403 | Cód.LC: 4.03 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Mesquita | Cidade Prestação: Mesquita,Mesquita,0.0,0.0,0,0.0,0,0,10875.0,"Pedidos: Data de Vencimento: 00/00/0000 | Hospitais, clínicas, laboratórios, sanatórios, manicômios, casas de saúde, prontos-socorros, ambulatórios e congêneres",,01475178000151,,False
2534,Grupo Rtsc,2021-09-13,,202100000000194,,2829635000121,1402,20.266.997/0001-33,,,,S,INOVACESSO COMERCIAL E TECNOLOGIA LTDA,312.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 1402 | Cód.LC: 14.02 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Juiz de Fora | Cidade Prestação: Juiz de Fora,Juiz de Fora,0.0,0.0,0,0.0,0,0,312.0,"CNAE: 2651-5/00 - FABRICAÇÃO DE APARELHOS E EQUIPAMENTOS DE MEDIDA, TESTE E CONTROLE SERVIÇO: 14.02 - ASSISTÊNCIA TÉCNICA 01 LICENCIAMENTO SECULLUM ACESSO.NET ATÉ 600 CADASTROS ATIVOS, 1800 VISITANTES E CONTROLANDO 3 EQUIP.DE CONTROLE DE ACESSO - VALOR APROXIMADO DOS TRIBUTOS COM BASE NA LEI 12.741/2012 R$ 57,56 (18,45%) | Assistência técnica",,20266997000133,São Paulo,False
2535,Segmedic,2021-09-13,,262,,9085225000162,40314,01.475.178/0001-51,,,,S,RADICOR SERVIOS MEDICOS E RADIOLOGICOS LIMITADA,2500.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 04.03.14 | Cód.LC: 4.03 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Nova Iguaçu,Rio de Janeiro,0.0,0.0,0,0.0,0,0,2500.0,Prestação de serviços médicos . | serviços prestados por ambulatórios,,01475178000151,,False
2536,Segmedic,2021-09-13,,33,,34050289000175,40101,01.475.178/0001-51,,,,S,LP ATIVIDADE MEDICA AMBULATORIAL EIRELI,24083.58,,0.0,0.0,Regra Encontrada: SIM | Cód: 04.01.01 | Cód.LC: 4.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Nova Iguaçu,Rio de Janeiro,0.0,0.0,0,0.0,0,0,24083.58,HONORÁRIOS REF . AOS SERVIÇOS MÉDICOS DADOS BANCÁRIOS : BANCO SANTANDER ( 033 ) AGÊNCIA : 0818 CONTA CORRENTE : 13001496-5 | medicina,,01475178000151,,False
2537,Segmedic,2021-09-13,,48,,31869193000145,40101,01.475.178/0001-51,,,,S,MENAGUALE & KOHLER SERVICOS MEDICO LTDA,2795.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 04.01.01 | Cód.LC: 4.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Nova Iguaçu,Rio de Janeiro,0.0,0.0,0,0.0,0,0,2795.0,"Serviços prestados , ref Agosto Ref . Dr. Alfredo Kohler Junior | medicina",,01475178000151,,False
2538,Segmedic,2021-09-13,,50455,,3238713000186,403,01.475.178/0001-51,,,,N,SERCIVAN - SERVICO DE CIRURGIA VASCULAR E ANGIOLOGIA LTDA,6734.06,,3.0,202.02,Regra Encontrada: SIM | Cód: 0403 | Cód.LC: 4.03 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Nova Iguaçu | Cidade Prestação: Nova Iguaçu,Nova Iguaçu,0.0,0.0,0,0.0,0,0,6532.04,"Descrição: SERVIÇOS MéDICOS | Hospitais, clínicas, laboratórios, sanatórios, manicômios, casas de saúde, prontos-socorros, ambulatórios e congêneres",,01475178000151,,False
2539,Segmedic,2021-09-13,,73,,34658895000178,40101,01.475.178/0001-51,,,,S,DERMA CEIA SERVIÇOS MÉDICOS LTDA,6883.33,,0.0,0.0,Regra Encontrada: SIM | Cód: 04.01.01 | Cód.LC: 4.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Nova Iguaçu,Rio de Janeiro,0.0,0.0,0,0.0,0,0,6883.33,REF . A SERVIÇOS MÉDICOS PRESTADOS BANCO SANTANDER AG 4619 CC 1300 403 8-1 | medicina,,01475178000151,,False
2540,Grupo Rtsc,2021-09-13,,326,,13817976000101,1023,20.266.997/0001-33,,,,S,J. B. FILHO EMPREITEIRA,25275.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 1023 | Cód.LC: 7.02 | Buscar ISS Munic. Prestação: SIM | Analisar CEPOM: SIM | Analisar ISS LC: SIM | Cidade Prestador: São Paulo | Cidade Prestação: São Paulo,São Paulo,2780.25,0.0,0,0.0,0,0,22494.75,"QUARTA MEDIÇÃO REFERENTE A REFORMA NA CASA 437. Rua Estados Unidos 437, Jardim America, São Paulo - SP DADOS BANCÁRIOS PARA PAGAMENTO: Banco Bradesco AG: 0528-2 Conta corrente: 0080247-6 | Execução, por administração, empreitada ou subempreitada, de obras de construção civil, hidráulica ou elétrica e de outras obras semelhantes, inclusive sondagem, perfuração de poços, escavação, drenagem e irrigação, terraplanagem, pavimentação, concretagem e a instalação e montagem de produtos, peças e equipamentos (exceto o fornecimento de mercadorias produzidas pelo prestador de serviços fora do local da prestação dos serviços, que fica sujeito ao ICMS)",,20266997000133,São Paulo,True
2541,Layne,2021-09-13,,1077,,3415511000162,1401,10.242.636/0002-84,,,,S,SCHLEICHER & SCHLEICHER LTDA,1460.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 1401 | Cód.LC: 14.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Novo Progresso | Cidade Prestação: Novo Progresso,Novo Progresso,160.6,0.0,0,0.0,0,0,1299.4,"Pedidos: 1505031 Data de Vencimento: 00/00/0000 | Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS)",,10242636000284,,False
2542,Segmedic,2021-09-13,,18,,36176233000197,40101,01.475.178/0001-51,,,,S,KBC SERVIÇOS MEDICOS LTDA,6075.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 04.01.01 | Cód.LC: 4.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Nova Iguaçu,Rio de Janeiro,0.0,0.0,0,0.0,0,0,6075.0,HONORÁRIO REF . SERVIÇOS MEDICOS PRESTADOS NO PERIODO DE 01/08/2021 A 31/08/2021 . DADOS PARA DEPOSITO BANCO ITAU S / A AG.4440 C / C 99899-7 | medicina,,01475178000151,,False
2543,Segmedic,2021-09-13,,50901,,19063005000191,403,01.475.178/0001-51,,,,N,DUQUE ESTRADA SERVICOS MEDICOS EIRELI,10753.73,,3.0,322.61,Regra Encontrada: SIM | Cód: 0403 | Cód.LC: 4.03 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Nova Iguaçu | Cidade Prestação: Nova Iguaçu,Nova Iguaçu,0.0,0.0,0,0.0,0,0,10431.12,"Descrição: SERVIÇOS PRESTADOS REFERENTE AO MÊS DE AGOSTO/2021 | Hospitais, clínicas, laboratórios, sanatórios, manicômios, casas de saúde, prontos-socorros, ambulatórios e congêneres",,01475178000151,,False
2544,Segmedic,2021-09-13,,738,,16102983000107,40101,01.475.178/0001-51,,,,S,ANGIODERME SERVICOS MEDICOS LTDA,8462.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 04.01.01 | Cód.LC: 4.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Nova Iguaçu,Rio de Janeiro,0.0,0.0,0,0.0,0,0,8462.0,"SERVIÇOS MÉDICOS PRESTADOS PELA PROPRIA SÓCIA , DRA FABIANA LOUREIRO SANTOS , NO EXERCÍCIO DA PROFISSÃO REGULAMENTADA POR LEI FEDERAL , ISENTO DA RETENÇÃO DO INSS , CONF . PREVISTO NO ART . 120 , INC . II , PAR . 2 ° DA IN / RFB N ° 971 / 2009 . Dados para depósito : Banco Santander - Nº 033 Ag . 0799 C / C : 13.000.259-5 Valor aproximado do tributo federal , com base na Lei 12.741 / 2012 : Federal ( 11,33 % ) Procon 151 | medicina",,01475178000151,,False
2545,Grupo Rtsc,2021-09-13,,3,,43004807000105,3158,34.338.621/0001-00,,,,S,GEORGIA MAVEL DE LIMA 26924996892,3500.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 3158 | Cód.LC: 17.02 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: São Paulo,São Paulo,385.0,0.0,0,0.0,0,0,3115.0,"Realização de análise documental e digitação de dados PRESTAÇÃO DE SERVIÇOS REALIZADOS NO MÊS DE 07/2021 . DADOS PARA DEPÓSITO : BANCO 655 Banco Votorantim AGENCIA : 0655 CONTA : 1175 0260-0 NOME : GEORGIA MAVEL DE LIMA | Datilografia, digitação, estenografia, expediente, secretaria em geral, resposta audível, redação, edição, interpretação, revisão, tradução, apoio e infra-estrutura administrativa e congêneres",,34338621000100,São Paulo,True
2546,Power Safe,2021-09-13,,1440,,17878549000186,1706,06.282.480/0001-07,,,,S,FD MARKETING DIGITAL EIRELI,686.28,,0.0,0.0,Regra Encontrada: SIM | Cód: 1706 | Cód.LC: 17.06 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Parnamirim | Cidade Prestação: Recife,Parnamirim,0.0,0.0,0,0.0,0,0,686.28,MARKETING DIRETO | propaganda e publicidade,,06282480000107,,False
2547,Segmedic,2021-09-13,,178,,3912671000117,140124,01.475.178/0001-51,,,,S,FASTCAR TECHNIK LTDA,800.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 14.01.24 | Cód.LC: 14.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,88.0,0.0,0,0.0,0,0,712.0,Pedidos: Data de Vencimento: 00/00/0000 | manutenção de veículos,,01475178000151,,False
2548,Segmedic,2021-09-13,,2384,,6981098000191,301,01.475.178/0001-51,,,,N,SANDMAR TRANSPORTE TERRESTRE LTDA,5343.88,,0.0,0.0,Regra Encontrada: SIM | Cód: 301 | Cód.LC: 3.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: São João de Meriti | Cidade Prestação: São João de Meriti,São João de Meriti,0.0,0.0,0,0.0,0,0,5343.88,"Pedidos: Data de Vencimento: 00/00/0000 | serviços prestados mediante locação, cessão de direito de uso e congêneres, não especificados em outros códigos, exceto locação de bens móveis pura e simples, nos termos da Instrução Normativa SMF Nº 15, de 12/01/2012",,01475178000151,,False
2549,Segmedic,2021-09-13,,50003,,41932322000156,403,01.475.178/0001-51,,,,S,MTC SERVICOS MEDICOS LTDA,1920.0,,3.0,57.6,Regra Encontrada: SIM | Cód: 0403 | Cód.LC: 4.03 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Nova Iguaçu | Cidade Prestação: Nova Iguaçu,Nova Iguaçu,0.0,0.0,0,0.0,0,0,1862.4,"Descrição: SERVIÇO MEDICO PRESTADO PELA DRA. MARCELLA TEIXEIRA CORREA | Hospitais, clínicas, laboratórios, sanatórios, manicômios, casas de saúde, prontos-socorros, ambulatórios e congêneres",,01475178000151,,False
2550,Segmedic,2021-09-13,,2,,36145359000102,40101,01.475.178/0001-51,,,,S,JOAQUIM PEDRO TEIXEIRA DE SOUZA SERVICOS MEDICOS,6800.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 04.01.01 | Cód.LC: 4.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Nova Iguaçu,Rio de Janeiro,0.0,0.0,0,0.0,0,0,6800.0,SERVIÇO MEDICO PRESTADO | medicina,,01475178000151,,False
2551,Segmedic,2021-09-13,,50024,,35951130000194,802,01.475.178/0001-51,,,,S,THEREZA CRISTINA BRITES RIBEIRO 01937488780,4680.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 0802 | Cód.LC: 8.02 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Nova Iguaçu | Cidade Prestação: Nova Iguaçu,Nova Iguaçu,514.8,0.0,0,0.0,0,0,4165.2,"Descrição: SERVIÇOS PRESTADOS EM 08/2021 | Instrução, treinamento, orientação pedagógica e educacional, avaliação de conhecimentos de qualquer natureza",,01475178000151,,False
2552,Segmedic,2021-09-13,,82,,29990581000138,40101,01.475.178/0001-51,,,,S,RCM SERVICOS MEDICOS EM CLINICA MEDICA E PNEUMOLOGIA EIRELI,5400.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 04.01.01 | Cód.LC: 4.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Nova Iguaçu,Rio de Janeiro,0.0,0.0,0,0.0,0,0,5400.0,Serviço médico prestado por Rogério Cotrim Martino . Empresa optante pelo Simples Nacional . | medicina,,01475178000151,,False
2553,Segmedic,2021-09-13,,10,,40132305000171,40101,01.475.178/0001-51,,,,S,MARLAGUADAGNO SERVICOS MEDICOS LTDA,3900.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 04.01.01 | Cód.LC: 4.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Nova Iguaçu,Rio de Janeiro,0.0,0.0,0,0.0,0,0,3900.0,prestação se serviços médicos | medicina,,01475178000151,,False
2554,Layne,2021-09-13,,18633,,15438805000199,105,10.242.636/0002-84,,,,N,CREARE SISTEMAS LTDA,1030.06,,0.0,0.0,Regra Encontrada: SIM | Cód: 105 | Cód.LC: 1.05 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Canoas | Cidade Prestação: Canoas,Canoas,0.0,0.0,0,0.0,0,0,1030.06,Pedidos: 4304606 Data de Vencimento: 13/10/2021 | Licenciamento ou cessão de direito de uso de programas de computação,,10242636000284,,False
2555,Segmedic,2021-09-13,,2637,,4082360000130,40304,01.475.178/0001-51,,,,S,SNS 2 - SISTEMA INTEGRADO DE SAUDE LTDA,8885.72,,0.0,0.0,Regra Encontrada: SIM | Cód: 04.03.04 | Cód.LC: 4.03 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Nova Iguaçu,Rio de Janeiro,0.0,0.0,0,0.0,0,0,8885.72,SERVIÇOS MÉDICOS PRESTADOS . | Serviços de saúde ou de assistência médica prestados por clínica apta a efetuar internações,,01475178000151,,False
2556,Prime,2021-09-13,,1396,,18332560000109,30501,21.917.552/0001-39,,,,S,RLOK LOCACAO DE MAQUINAS E FERRAMENTAS LTDA,460.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 03.05.01 | Cód.LC: 3.05 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: SIM | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,460.0,"LOCAÇÃO DOS EQUIPAMENTOS CONSTANTES NO CONTRATO 3193-21 NO PERÍODO DE 02/09/2021 A 01/10/2021 10 - PAINEIS METÁLICOS 1,00X1,50 = 150,00 01 -DIAGONAL METÁLICA 1,80 = 0,00 03 -PISOS METÁLICOS 0,37X1,50 = 90,00 04 -RODIZIOS GIRATÓRIOS 6 "" C / FREIOS = 120,00 01 -ACRESCIMO AO CONTRATO 3193MOBILIZAÇÃO 100,00 VENCIMENTO : 30/09/2021 OBRA : ESTRADA DA BARRA DA TIJUCA , 75 BARRA DA TIJUCA - RJ - CEP : 22.611-201 | cessão de andaimes",,21917552000139,Rio de Janeiro,True
2557,Segmedic,2021-09-13,,202100000000192,,28734812000180,403,01.475.178/0001-51,,,,S,CEMOQ CENTRO MEDICO E ODONTOLOGICO DE QUEIMADOS LIMITADA,2200.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 403 | Cód.LC: 4.03 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Queimados | Cidade Prestação: Queimados,Queimados,0.0,0.0,0,0.0,0,0,2200.0,"Pedidos: Data de Vencimento: 00/00/0000 | Hospitais, clínicas, laboratórios, sanatórios, manicômios, casas de saúde, prontos-socorros, ambulatórios e congêneres",,01475178000151,,False
2558,Segmedic,2021-09-13,,50003,,33469094000100,401,01.475.178/0001-51,,,,S,DANIELA CFR SERVICOS MEDICOS LTDA,5060.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 0401 | Cód.LC: 4.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Nova Iguaçu | Cidade Prestação: Nova Iguaçu,Nova Iguaçu,0.0,0.0,0,0.0,0,0,5060.0,Descrição: SERVIÇOS MÉDICOS PRESTADOS. | Medicina e biomedicina,,01475178000151,,False
2559,Segmedic,2021-09-13,,9,,40171948000124,40101,01.475.178/0001-51,,,,N,MARCIA PEREIRA DOS SANTOS CLINICA MEDICA PEDIATRICA,2700.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 04.01.01 | Cód.LC: 4.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Nova Iguaçu,Rio de Janeiro,0.0,40.5,0,125.55,0,0,2533.95,SERVIÇOS MÉDICOS PRESTADOS | medicina,,01475178000151,,False
2560,Xtree,2021-09-13,,43487,,19797284000117,2800,33.535.091/0001-19,,,,N,OCTADESK LTDA,477.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 2800 | Cód.LC: 1.05 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: Rio de Janeiro,São Paulo,0.0,0.0,0,0.0,0,0,477.0,"Assinatura Mensal Octadesk xtree conteudo pratico conexao qualificada | Licenciamento ou cessão de direito de uso de programas de computação, inclusive distribuição.",,33535091000119,Rio de Janeiro,False
2561,Segmedic,2021-09-13,,23,,38074130000141,40101,01.475.178/0001-51,,,,N,REZENDE SERVICOS DE CIRURGIA VASCULAR LTDA,3000.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 04.01.01 | Cód.LC: 4.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Nova Iguaçu,Rio de Janeiro,0.0,45.0,0,139.5,0,0,2815.5,"SERVIÇOS MÉDICOS PRESTADOS . DADOS BANCÁRIOS : BANCO : ITAÚ AGENCIA : 9291 C / C : 30 879 - 0 Retençãu de COFINS R $ 90,00 | medicina",,01475178000151,,False
2562,Segmedic,2021-09-13,,6,,41482630000127,401,01.475.178/0001-51,,,,S,TIGRE & CIA SERVICOS MEDICOS LTDA,27375.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 401 | Cód.LC: 4.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Medina | Cidade Prestação: Medina,Medina,0.0,0.0,0,0.0,0,0,27375.0,Pedidos: Data de Vencimento: 00/00/0000 | Medicina e biomedicina,,01475178000151,,False
2563,Rtsc - 1M2,2021-09-13,,8939183,,62173620009306,1701,30.094.470/0001-22,,,,N,SERASA S.A.,998.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 1701 | Cód.LC: 17.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: São Carlos | Cidade Prestação: São Carlos,São Carlos,0.0,14.97,0,46.41,0,0,936.62,"SERVICOS PREST. DE FORNECIMENTO DE DADOS E INFORMACOES CONFORME LEI 12.741, O VALOR APROXIMADO DOS TRIBUTOS: PIS R$ 16,47 ALIQUOTA 1,65% COFINS R$ 75,85 ALIQUOTA 7,60% ISS R$ 19,96 ALIQUOTA 2,00% | Assessoria ou consultoria de qualquer natureza, não contida em outros itens desta lista; análise, exame, pesquisa, coleta, compilação e fornecimento de dados e informações de qualquer natureza, inclusive cadastro e similares",,30094470000122,São Paulo,False
2564,Segmedic,2021-09-13,,50007,,42390383000100,403,01.475.178/0001-51,,,,S,CENTRO OTORRINOLARINGOLOGICO E DE SAUDE LTDA,6413.0,,3.0,192.39,Regra Encontrada: SIM | Cód: 0403 | Cód.LC: 4.03 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Nova Iguaçu | Cidade Prestação: Nova Iguaçu,Nova Iguaçu,0.0,0.0,0,0.0,0,0,6220.61,"Descrição: SERVIÇOS PRESTADOS | Hospitais, clínicas, laboratórios, sanatórios, manicômios, casas de saúde, prontos-socorros, ambulatórios e congêneres",,01475178000151,,False
2565,Segmedic,2021-09-13,,50213,,23468618000186,403,01.475.178/0001-51,,,,N,CRISTIANE ARAUJO DE OLIVEIRA CLINICA GINECOLOGIA,2850.0,,3.0,85.5,Regra Encontrada: SIM | Cód: 0403 | Cód.LC: 4.03 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Nova Iguaçu | Cidade Prestação: Nova Iguaçu,Nova Iguaçu,0.0,0.0,0,0.0,0,0,2764.5,"Descrição | Hospitais, clínicas, laboratórios, sanatórios, manicômios, casas de saúde, prontos-socorros, ambulatórios e congêneres",,01475178000151,,False
2566,Grupo Fênix,2021-09-13,,467160491,,4088208000165,6157,35.625.059/0001-50,,,,N,SEM PARAR - CGMP LTDA,63.68,,0.0,0.0,Regra Encontrada: SIM | Cód: 6157 | Cód.LC: 10.02 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: São Paulo,São Paulo,0.0,0.96,0,0.0,0,0,62.72,"MENSALIDADE 01/09/2021 A 30/09/2021 - SKEELO AUDIOBOOKS 01/09/2021 A 30/09/2021 | Agenciamento, corretagem ou intermediação de títulos em geral, valores mobiliários e contratos quaisquer",,35625059000150,,False
